RideID,BookingStatus,IncompleteRide,Rating
R016912,Completed,No,4
R016913,Completed,No,4
R016914,Completed,No,4
R016915,Completed,No,3
R016916,Incomplete,Yes,1
R016917,Completed,No,4
R016918,Completed,No,4
R016919,Incomplete,Yes,5
R016920,Completed,No,1
R016921,Completed,No,4
R016922,Completed,No,5
R016923,Incomplete,Yes,5
R016924,Incomplete,Yes,5
R016925,Cancelled,No,3
R016926,Completed,No,1
R016927,Cancelled,No,3
R016928,Completed,No,1
R016929,Cancelled,No,4
R016930,Completed,No,3
R016931,Completed,No,2
R016932,Completed,No,5
R016933,Completed,No,1
R016934,Completed,No,3
R016935,Completed,No,4
R016936,Completed,No,2
R016937,Completed,No,3
R016938,Completed,No,5
R016939,Completed,No,1
R016940,Incomplete,Yes,3
R016941,Completed,No,2
R016942,Completed,No,5
R016943,Completed,No,3
R016944,Completed,No,4
R016945,Completed,No,1
R016946,Completed,No,4
R016947,Completed,No,3
R016948,Completed,No,3
R016949,Completed,No,2
R016950,Completed,No,5
R016951,Completed,No,4
R016952,Completed,No,5
R016953,Completed,No,2
R016954,Completed,No,1
R016955,Completed,No,3
R016956,Completed,No,5
R016957,Completed,No,2
R016958,Completed,No,4
R016959,Completed,No,2
R016960,Completed,No,4
R016961,Completed,No,5
R016962,Cancelled,No,2
R016963,Completed,No,4
R016964,Completed,No,3
R016965,Completed,No,5
R016966,Completed,No,5
R016967,Completed,No,5
R016968,Completed,No,4
R016969,Incomplete,Yes,3
R016970,Completed,No,4
R016971,Completed,No,2
R016972,Completed,No,5
R016973,Completed,No,1
R016974,Completed,No,1
R016975,Completed,No,3
R016976,Completed,No,3
R016977,Completed,No,4
R016978,Completed,No,2
R016979,Completed,No,4
R016980,Completed,No,4
R016981,Completed,No,3
R016982,Incomplete,Yes,3
R016983,Completed,No,2
R016984,Completed,No,1
R016985,Completed,No,1
R016986,Incomplete,Yes,5
R016987,Completed,No,3
R016988,Completed,No,3
R016989,Completed,No,1
R016990,Completed,No,5
R016991,Cancelled,No,3
R016992,Completed,No,5
R016993,Completed,No,2
R016994,Completed,No,2
R016995,Completed,No,1
R016996,Incomplete,Yes,1
R016997,Completed,No,3
R016998,Completed,No,5
R016999,Completed,No,3
R017000,Completed,No,3
R017001,Completed,No,2
R017002,Completed,No,2
R017003,Incomplete,Yes,1
R017004,Completed,No,3
R017005,Completed,No,1
R017006,Completed,No,3
R017007,Completed,No,1
R017008,Completed,No,2
R017009,Completed,No,5
R017010,Cancelled,No,4
R017011,Completed,No,1
R017012,Completed,No,5
R017013,Completed,No,4
R017014,Completed,No,3
R017015,Completed,No,3
R017016,Completed,No,1
R017017,Cancelled,No,2
R017018,Cancelled,No,5
R017019,Cancelled,No,5
R017020,Cancelled,No,5
R017021,Completed,No,5
R017022,Completed,No,2
R017023,Completed,No,3
R017024,Completed,No,4
R017025,Completed,No,2
R017026,Completed,No,3
R017027,Completed,No,3
R017028,Completed,No,5
R017029,Completed,No,2
R017030,Cancelled,No,1
R017031,Completed,No,4
R017032,Completed,No,4
R017033,Completed,No,1
R017034,Completed,No,5
R017035,Completed,No,2
R017036,Completed,No,4
R017037,Completed,No,1
R017038,Cancelled,No,3
R017039,Completed,No,3
R017040,Completed,No,3
R017041,Completed,No,3
R017042,Incomplete,Yes,4
R017043,Cancelled,No,3
R017044,Completed,No,2
R017045,Cancelled,No,2
R017046,Incomplete,Yes,5
R017047,Completed,No,3
R017048,Completed,No,2
R017049,Completed,No,2
R017050,Completed,No,3
R017051,Completed,No,4
R017052,Completed,No,4
R017053,Completed,No,3
R017054,Completed,No,4
R017055,Completed,No,5
R017056,Completed,No,1
R017057,Incomplete,Yes,4
R017058,Completed,No,2
R017059,Incomplete,Yes,2
R017060,Incomplete,Yes,2
R017061,Completed,No,3
R017062,Cancelled,No,1
R017063,Cancelled,No,1
R017064,Completed,No,3
R017065,Cancelled,No,1
R017066,Incomplete,Yes,4
R017067,Completed,No,1
R017068,Completed,No,1
R017069,Completed,No,4
R017070,Cancelled,No,5
R017071,Incomplete,Yes,3
R017072,Completed,No,3
R017073,Completed,No,3
R017074,Completed,No,2
R017075,Cancelled,No,3
R017076,Completed,No,3
R017077,Completed,No,3
R017078,Completed,No,1
R017079,Completed,No,1
R017080,Completed,No,5
R017081,Cancelled,No,4
R017082,Completed,No,1
R017083,Completed,No,1
R017084,Completed,No,2
R017085,Completed,No,4
R017086,Completed,No,2
R017087,Completed,No,5
R017088,Completed,No,5
R017089,Cancelled,No,1
R017090,Completed,No,4
R017091,Completed,No,4
R017092,Completed,No,5
R017093,Completed,No,1
R017094,Cancelled,No,5
R017095,Completed,No,3
R017096,Completed,No,2
R017097,Completed,No,1
R017098,Completed,No,1
R017099,Completed,No,1
R017100,Completed,No,1
R017101,Incomplete,Yes,2
R017102,Completed,No,2
R017103,Incomplete,Yes,2
R017104,Cancelled,No,3
R017105,Completed,No,4
R017106,Completed,No,3
R017107,Incomplete,Yes,2
R017108,Completed,No,5
R017109,Completed,No,3
R017110,Completed,No,4
R017111,Completed,No,1
R017112,Completed,No,4
R017113,Incomplete,Yes,4
R017114,Completed,No,2
R017115,Completed,No,4
R017116,Completed,No,1
R017117,Completed,No,3
R017118,Completed,No,5
R017119,Completed,No,5
R017120,Completed,No,3
R017121,Completed,No,3
R017122,Completed,No,5
R017123,Completed,No,2
R017124,Cancelled,No,3
R017125,Completed,No,4
R017126,Completed,No,4
R017127,Incomplete,Yes,2
R017128,Completed,No,2
R017129,Completed,No,5
R017130,Completed,No,1
R017131,Completed,No,5
R017132,Incomplete,Yes,5
R017133,Completed,No,3
R017134,Completed,No,1
R017135,Completed,No,4
R017136,Completed,No,1
R017137,Completed,No,2
R017138,Completed,No,3
R017139,Completed,No,1
R017140,Completed,No,1
R017141,Completed,No,2
R017142,Completed,No,3
R017143,Completed,No,1
R017144,Completed,No,2
R017145,Completed,No,4
R017146,Completed,No,4
R017147,Completed,No,1
R017148,Cancelled,No,5
R017149,Completed,No,4
R017150,Completed,No,1
R017151,Completed,No,1
R017152,Completed,No,1
R017153,Completed,No,2
R017154,Completed,No,5
R017155,Completed,No,2
R017156,Completed,No,1
R017157,Completed,No,1
R017158,Completed,No,2
R017159,Completed,No,1
R017160,Incomplete,Yes,5
R017161,Completed,No,4
R017162,Completed,No,2
R017163,Completed,No,2
R017164,Completed,No,1
R017165,Completed,No,3
R017166,Cancelled,No,5
R017167,Completed,No,3
R017168,Completed,No,3
R017169,Completed,No,4
R017170,Completed,No,1
R017171,Completed,No,1
R017172,Completed,No,5
R017173,Incomplete,Yes,5
R017174,Completed,No,2
R017175,Completed,No,5
R017176,Cancelled,No,4
R017177,Completed,No,5
R017178,Cancelled,No,3
R017179,Completed,No,2
R017180,Completed,No,4
R017181,Completed,No,3
R017182,Completed,No,3
R017183,Completed,No,4
R017184,Completed,No,4
R017185,Completed,No,4
R017186,Completed,No,2
R017187,Completed,No,5
R017188,Cancelled,No,5
R017189,Completed,No,2
R017190,Completed,No,1
R017191,Cancelled,No,3
R017192,Completed,No,4
R017193,Incomplete,Yes,1
R017194,Incomplete,Yes,1
R017195,Cancelled,No,4
R017196,Completed,No,1
R017197,Completed,No,5
R017198,Completed,No,3
R017199,Completed,No,2
R017200,Completed,No,4
R017201,Completed,No,4
R017202,Completed,No,1
R017203,Completed,No,5
R017204,Completed,No,5
R017205,Cancelled,No,2
R017206,Incomplete,Yes,1
R017207,Completed,No,4
R017208,Completed,No,3
R017209,Completed,No,2
R017210,Incomplete,Yes,2
R017211,Incomplete,Yes,2
R017212,Cancelled,No,5
R017213,Cancelled,No,4
R017214,Completed,No,4
R017215,Completed,No,4
R017216,Cancelled,No,2
R017217,Completed,No,2
R017218,Completed,No,3
R017219,Completed,No,2
R017220,Completed,No,5
R017221,Cancelled,No,1
R017222,Incomplete,Yes,4
R017223,Cancelled,No,5
R017224,Completed,No,2
R017225,Incomplete,Yes,4
R017226,Completed,No,5
R017227,Completed,No,5
R017228,Completed,No,5
R017229,Completed,No,1
R017230,Completed,No,4
R017231,Completed,No,5
R017232,Incomplete,Yes,2
R017233,Completed,No,4
R017234,Incomplete,Yes,3
R017235,Completed,No,3
R017236,Completed,No,5
R017237,Incomplete,Yes,2
R017238,Completed,No,3
R017239,Completed,No,1
R017240,Completed,No,5
R017241,Completed,No,4
R017242,Completed,No,4
R017243,Completed,No,4
R017244,Completed,No,2
R017245,Completed,No,5
R017246,Completed,No,5
R017247,Completed,No,3
R017248,Cancelled,No,1
R017249,Completed,No,1
R017250,Completed,No,3
R017251,Completed,No,5
R017252,Completed,No,1
R017253,Completed,No,1
R017254,Cancelled,No,5
R017255,Completed,No,3
R017256,Incomplete,Yes,3
R017257,Completed,No,5
R017258,Completed,No,4
R017259,Completed,No,2
R017260,Cancelled,No,1
R017261,Completed,No,4
R017262,Completed,No,1
R017263,Cancelled,No,1
R017264,Completed,No,2
R017265,Completed,No,1
R017266,Completed,No,1
R017267,Incomplete,Yes,2
R017268,Completed,No,5
R017269,Completed,No,1
R017270,Cancelled,No,5
R017271,Completed,No,2
R017272,Completed,No,2
R017273,Completed,No,2
R017274,Completed,No,2
R017275,Completed,No,4
R017276,Completed,No,3
R017277,Completed,No,4
R017278,Cancelled,No,2
R017279,Completed,No,4
R017280,Completed,No,5
R017281,Completed,No,4
R017282,Completed,No,4
R017283,Completed,No,3
R017284,Completed,No,3
R017285,Completed,No,3
R017286,Cancelled,No,4
R017287,Completed,No,3
R017288,Incomplete,Yes,2
R017289,Completed,No,5
R017290,Completed,No,1
R017291,Completed,No,5
R017292,Completed,No,3
R017293,Completed,No,4
R017294,Completed,No,3
R017295,Completed,No,4
R017296,Completed,No,2
R017297,Completed,No,4
R017298,Completed,No,4
R017299,Completed,No,2
R017300,Cancelled,No,2
R017301,Completed,No,4
R017302,Completed,No,4
R017303,Completed,No,5
R017304,Incomplete,Yes,2
R017305,Completed,No,1
R017306,Completed,No,1
R017307,Incomplete,Yes,1
R017308,Incomplete,Yes,2
R017309,Completed,No,2
R017310,Completed,No,5
R017311,Completed,No,3
R017312,Completed,No,5
R017313,Completed,No,4
R017314,Completed,No,3
R017315,Cancelled,No,4
R017316,Completed,No,3
R017317,Completed,No,2
R017318,Completed,No,1
R017319,Completed,No,2
R017320,Completed,No,1
R017321,Completed,No,4
R017322,Completed,No,5
R017323,Completed,No,3
R017324,Completed,No,4
R017325,Incomplete,Yes,1
R017326,Completed,No,1
R017327,Cancelled,No,4
R017328,Completed,No,1
R017329,Completed,No,3
R017330,Completed,No,4
R017331,Completed,No,4
R017332,Completed,No,2
R017333,Completed,No,1
R017334,Completed,No,1
R017335,Completed,No,2
R017336,Cancelled,No,5
R017337,Completed,No,4
R017338,Completed,No,3
R017339,Cancelled,No,3
R017340,Completed,No,2
R017341,Completed,No,3
R017342,Completed,No,2
R017343,Incomplete,Yes,1
R017344,Completed,No,4
R017345,Completed,No,4
R017346,Completed,No,2
R017347,Completed,No,2
R017348,Completed,No,4
R017349,Completed,No,1
R017350,Completed,No,2
R017351,Cancelled,No,4
R017352,Completed,No,1
R017353,Completed,No,1
R017354,Completed,No,3
R017355,Completed,No,2
R017356,Completed,No,4
R017357,Cancelled,No,1
R017358,Completed,No,1
R017359,Completed,No,3
R017360,Completed,No,5
R017361,Completed,No,5
R017362,Completed,No,4
R017363,Completed,No,2
R017364,Completed,No,2
R017365,Completed,No,4
R017366,Incomplete,Yes,4
R017367,Completed,No,2
R017368,Completed,No,1
R017369,Completed,No,4
R017370,Completed,No,3
R017371,Completed,No,4
R017372,Completed,No,5
R017373,Completed,No,4
R017374,Completed,No,3
R017375,Completed,No,3
R017376,Completed,No,5
R017377,Completed,No,5
R017378,Completed,No,2
R017379,Completed,No,5
R017380,Completed,No,4
R017381,Completed,No,3
R017382,Completed,No,4
R017383,Completed,No,5
R017384,Completed,No,4
R017385,Incomplete,Yes,4
R017386,Completed,No,2
R017387,Completed,No,4
R017388,Completed,No,2
R017389,Completed,No,4
R017390,Incomplete,Yes,4
R017391,Completed,No,1
R017392,Cancelled,No,5
R017393,Completed,No,2
R017394,Incomplete,Yes,5
R017395,Completed,No,4
R017396,Completed,No,5
R017397,Completed,No,3
R017398,Completed,No,2
R017399,Cancelled,No,4
R017400,Completed,No,2
R017401,Cancelled,No,5
R017402,Completed,No,4
R017403,Cancelled,No,1
R017404,Incomplete,Yes,2
R017405,Completed,No,2
R017406,Completed,No,5
R017407,Incomplete,Yes,1
R017408,Completed,No,4
R017409,Completed,No,3
R017410,Completed,No,1
R017411,Incomplete,Yes,1
R017412,Completed,No,2
R017413,Cancelled,No,1
R017414,Completed,No,2
R017415,Incomplete,Yes,2
R017416,Completed,No,2
R017417,Completed,No,2
R017418,Completed,No,3
R017419,Completed,No,1
R017420,Completed,No,5
R017421,Completed,No,1
R017422,Completed,No,3
R017423,Completed,No,5
R017424,Completed,No,5
R017425,Completed,No,4
R017426,Completed,No,4
R017427,Completed,No,2
R017428,Completed,No,5
R017429,Completed,No,1
R017430,Completed,No,4
R017431,Completed,No,1
R017432,Completed,No,2
R017433,Completed,No,1
R017434,Completed,No,5
R017435,Completed,No,4
R017436,Completed,No,5
R017437,Completed,No,3
R017438,Completed,No,3
R017439,Completed,No,3
R017440,Completed,No,1
R017441,Incomplete,Yes,2
R017442,Cancelled,No,1
R017443,Incomplete,Yes,5
R017444,Completed,No,1
R017445,Completed,No,4
R017446,Completed,No,4
R017447,Cancelled,No,5
R017448,Incomplete,Yes,1
R017449,Incomplete,Yes,5
R017450,Incomplete,Yes,3
R017451,Completed,No,2
R017452,Incomplete,Yes,4
R017453,Completed,No,4
R017454,Completed,No,2
R017455,Completed,No,5
R017456,Incomplete,Yes,4
R017457,Incomplete,Yes,3
R017458,Completed,No,1
R017459,Completed,No,4
R017460,Completed,No,2
R017461,Completed,No,5
R017462,Completed,No,2
R017463,Completed,No,5
R017464,Completed,No,3
R017465,Cancelled,No,4
R017466,Completed,No,2
R017467,Completed,No,5
R017468,Completed,No,1
R017469,Cancelled,No,1
R017470,Completed,No,1
R017471,Completed,No,3
R017472,Incomplete,Yes,5
R017473,Completed,No,4
R017474,Completed,No,3
R017475,Completed,No,2
R017476,Cancelled,No,1
R017477,Completed,No,2
R017478,Completed,No,4
R017479,Completed,No,4
R017480,Completed,No,2
R017481,Completed,No,4
R017482,Completed,No,1
R017483,Completed,No,1
R017484,Completed,No,4
R017485,Completed,No,5
R017486,Completed,No,2
R017487,Completed,No,4
R017488,Completed,No,4
R017489,Completed,No,2
R017490,Completed,No,3
R017491,Completed,No,1
R017492,Completed,No,4
R017493,Completed,No,3
R017494,Completed,No,2
R017495,Completed,No,1
R017496,Completed,No,4
R017497,Completed,No,4
R017498,Completed,No,3
R017499,Completed,No,1
R017500,Completed,No,3
R017501,Completed,No,3
R017502,Completed,No,2
R017503,Completed,No,3
R017504,Completed,No,5
R017505,Incomplete,Yes,1
R017506,Completed,No,1
R017507,Completed,No,3
R017508,Completed,No,3
R017509,Completed,No,1
R017510,Completed,No,1
R017511,Completed,No,4
R017512,Incomplete,Yes,3
R017513,Completed,No,1
R017514,Completed,No,4
R017515,Incomplete,Yes,2
R017516,Completed,No,3
R017517,Completed,No,2
R017518,Completed,No,2
R017519,Cancelled,No,1
R017520,Completed,No,1
R017521,Completed,No,4
R017522,Completed,No,3
R017523,Completed,No,4
R017524,Completed,No,4
R017525,Completed,No,2
R017526,Completed,No,3
R017527,Completed,No,3
R017528,Completed,No,5
R017529,Completed,No,2
R017530,Incomplete,Yes,4
R017531,Completed,No,3
R017532,Completed,No,2
R017533,Completed,No,3
R017534,Completed,No,5
R017535,Completed,No,5
R017536,Completed,No,1
R017537,Completed,No,4
R017538,Cancelled,No,4
R017539,Completed,No,5
R017540,Completed,No,3
R017541,Completed,No,1
R017542,Cancelled,No,2
R017543,Completed,No,2
R017544,Cancelled,No,4
R017545,Completed,No,3
R017546,Cancelled,No,3
R017547,Completed,No,3
R017548,Completed,No,5
R017549,Completed,No,3
R017550,Completed,No,1
R017551,Completed,No,5
R017552,Completed,No,4
R017553,Completed,No,3
R017554,Completed,No,2
R017555,Completed,No,2
R017556,Completed,No,3
R017557,Completed,No,2
R017558,Completed,No,1
R017559,Cancelled,No,3
R017560,Incomplete,Yes,1
R017561,Completed,No,4
R017562,Completed,No,2
R017563,Completed,No,2
R017564,Completed,No,5
R017565,Completed,No,4
R017566,Cancelled,No,3
R017567,Incomplete,Yes,3
R017568,Cancelled,No,5
R017569,Completed,No,2
R017570,Completed,No,3
R017571,Completed,No,2
R017572,Incomplete,Yes,2
R017573,Completed,No,1
R017574,Incomplete,Yes,1
R017575,Completed,No,5
R017576,Completed,No,1
R017577,Completed,No,2
R017578,Completed,No,4
R017579,Completed,No,2
R017580,Completed,No,2
R017581,Completed,No,1
R017582,Completed,No,5
R017583,Cancelled,No,1
R017584,Completed,No,4
R017585,Completed,No,5
R017586,Completed,No,4
R017587,Completed,No,1
R017588,Completed,No,2
R017589,Completed,No,4
R017590,Completed,No,1
R017591,Completed,No,3
R017592,Incomplete,Yes,2
R017593,Completed,No,4
R017594,Completed,No,4
R017595,Cancelled,No,4
R017596,Completed,No,2
R017597,Completed,No,5
R017598,Completed,No,2
R017599,Completed,No,4
R017600,Completed,No,5
R017601,Completed,No,3
R017602,Completed,No,2
R017603,Completed,No,2
R017604,Completed,No,4
R017605,Completed,No,2
R017606,Completed,No,4
R017607,Completed,No,3
R017608,Completed,No,2
R017609,Incomplete,Yes,3
R017610,Incomplete,Yes,2
R017611,Completed,No,2
R017612,Completed,No,2
R017613,Completed,No,2
R017614,Incomplete,Yes,1
R017615,Completed,No,4
R017616,Completed,No,3
R017617,Cancelled,No,1
R017618,Completed,No,4
R017619,Completed,No,3
R017620,Completed,No,2
R017621,Incomplete,Yes,1
R017622,Incomplete,Yes,1
R017623,Completed,No,1
R017624,Completed,No,3
R017625,Completed,No,5
R017626,Completed,No,4
R017627,Completed,No,1
R017628,Incomplete,Yes,4
R017629,Completed,No,2
R017630,Completed,No,3
R017631,Completed,No,3
R017632,Completed,No,3
R017633,Incomplete,Yes,2
R017634,Completed,No,5
R017635,Completed,No,4
R017636,Completed,No,1
R017637,Completed,No,2
R017638,Completed,No,1
R017639,Completed,No,2
R017640,Completed,No,1
R017641,Completed,No,3
R017642,Completed,No,5
R017643,Incomplete,Yes,3
R017644,Completed,No,3
R017645,Completed,No,1
R017646,Completed,No,4
R017647,Completed,No,4
R017648,Completed,No,5
R017649,Completed,No,2
R017650,Completed,No,4
R017651,Cancelled,No,2
R017652,Completed,No,1
R017653,Completed,No,5
R017654,Completed,No,2
R017655,Completed,No,5
R017656,Completed,No,3
R017657,Completed,No,4
R017658,Completed,No,5
R017659,Completed,No,4
R017660,Completed,No,5
R017661,Completed,No,1
R017662,Completed,No,3
R017663,Completed,No,2
R017664,Completed,No,2
R017665,Completed,No,4
R017666,Cancelled,No,3
R017667,Incomplete,Yes,1
R017668,Cancelled,No,2
R017669,Completed,No,5
R017670,Completed,No,2
R017671,Cancelled,No,3
R017672,Completed,No,2
R017673,Completed,No,4
R017674,Completed,No,4
R017675,Completed,No,1
R017676,Completed,No,5
R017677,Completed,No,2
R017678,Completed,No,3
R017679,Completed,No,1
R017680,Completed,No,2
R017681,Completed,No,1
R017682,Completed,No,5
R017683,Completed,No,2
R017684,Completed,No,2
R017685,Completed,No,5
R017686,Completed,No,4
R017687,Incomplete,Yes,1
R017688,Completed,No,4
R017689,Completed,No,4
R017690,Completed,No,5
R017691,Completed,No,2
R017692,Completed,No,4
R017693,Completed,No,2
R017694,Incomplete,Yes,1
R017695,Completed,No,3
R017696,Completed,No,2
R017697,Completed,No,4
R017698,Completed,No,5
R017699,Completed,No,3
R017700,Completed,No,4
R017701,Completed,No,1
R017702,Completed,No,5
R017703,Completed,No,5
R017704,Completed,No,3
R017705,Completed,No,4
R017706,Cancelled,No,1
R017707,Completed,No,2
R017708,Completed,No,3
R017709,Completed,No,1
R017710,Cancelled,No,4
R017711,Completed,No,1
R017712,Cancelled,No,4
R017713,Completed,No,1
R017714,Completed,No,1
R017715,Completed,No,2
R017716,Completed,No,1
R017717,Completed,No,3
R017718,Completed,No,3
R017719,Completed,No,3
R017720,Completed,No,2
R017721,Completed,No,2
R017722,Cancelled,No,5
R017723,Completed,No,4
R017724,Completed,No,3
R017725,Cancelled,No,5
R017726,Completed,No,3
R017727,Cancelled,No,5
R017728,Incomplete,Yes,5
R017729,Completed,No,2
R017730,Completed,No,1
R017731,Completed,No,2
R017732,Completed,No,1
R017733,Completed,No,1
R017734,Completed,No,2
R017735,Completed,No,1
R017736,Completed,No,4
R017737,Completed,No,3
R017738,Completed,No,2
R017739,Completed,No,3
R017740,Completed,No,3
R017741,Completed,No,2
R017742,Incomplete,Yes,1
R017743,Completed,No,1
R017744,Completed,No,4
R017745,Completed,No,3
